Pais,Anho,Npatente,max,media,dif
US,1985,4532802,1,1.0,0.0
US,1985,4546434,1,1.0,0.0
US,1985,4534356,1,1.0,0.0
US,1985,4500582,1,1.0,0.0
US,1985,4515784,1,1.0,0.0
US,1985,4562572,1,1.0,0.0
US,1985,4520929,1,1.0,0.0
US,1985,4534763,1,1.0,0.0
US,1985,4519559,1,1.0,0.0
US,1985,4550563,1,1.0,0.0
US,1985,4551746,1,1.0,0.0
US,1985,4496556,1,1.0,0.0
US,1985,4526830,1,1.0,0.0
US,1985,4537502,1,1.0,0.0
US,1985,4515602,1,1.0,0.0
US,1985,4528446,1,1.0,0.0
US,1985,4546343,1,1.0,0.0
US,1985,4558413,1,1.0,0.0
US,1985,4513643,1,1.0,0.0
US,1985,4513374,1,1.0,0.0
US,1985,4549461,1,1.0,0.0
US,1985,4515376,1,1.0,0.0
US,1985,4504805,1,1.0,0.0
US,1985,4544996,1,1.0,0.0
US,1985,4518961,1,1.0,0.0
US,1985,4536232,1,1.0,0.0
US,1985,4524126,1,1.0,0.0
US,1985,4561693,1,1.0,0.0
US,1985,4527249,1,1.0,0.0
US,1985,4517559,1,1.0,0.0
US,1985,4491785,1,1.0,0.0
US,1985,4545415,1,1.0,0.0
US,1985,4561615,1,1.0,0.0
US,1985,4523228,1,1.0,0.0
US,1985,4551342,1,1.0,0.0
US,1985,4560168,1,1.0,0.0
US,1985,4543864,1,1.0,0.0
US,1985,4522206,1,1.0,0.0
US,1985,4527251,1,1.0,0.0
US,1985,4558017,1,1.0,0.0
US,1985,4511811,1,1.0,0.0
US,1985,4508531,1,1.0,0.0
US,1985,4522145,1,1.0,0.0
US,1985,4493572,1,1.0,0.0
US,1985,4518388,1,1.0,0.0
US,1985,4493262,1,1.0,0.0
US,1985,4524134,1,1.0,0.0
US,1985,4530048,1,1.0,0.0
US,1985,4510651,1,1.0,0.0
US,1985,4527238,1,1.0,0.0
US,1985,4510489,1,1.0,0.0
US,1985,4529774,1,1.0,0.0
US,1985,4515829,1,1.0,0.0
US,1985,4545720,1,1.0,0.0
US,1985,4497023,1,1.0,0.0
US,1985,4502133,1,1.0,0.0
US,1985,4519792,1,1.0,0.0
US,1985,4521194,1,1.0,0.0
US,1985,4518655,1,1.0,0.0
US,1985,4561049,1,1.0,0.0
US,1985,4559040,1,1.0,0.0
US,1985,4548208,1,1.0,0.0
US,1985,4499100,1,1.0,0.0
US,1985,4508689,1,1.0,0.0
US,1985,4535772,1,1.0,0.0
US,1985,4519504,1,1.0,0.0
US,1985,4498691,1,1.0,0.0
US,1985,4548068,1,1.0,0.0
US,1985,4539461,1,1.0,0.0
US,1985,4532534,1,1.0,0.0
US,1985,4526175,1,1.0,0.0
US,1985,4519078,1,1.0,0.0
US,1985,4551627,1,1.0,0.0
US,1985,4512210,1,1.0,0.0
US,1985,4516310,1,1.0,0.0
US,1985,4499396,1,1.0,0.0
US,1985,4508771,1,1.0,0.0
US,1985,4516568,1,1.0,0.0
US,1985,4535889,1,1.0,0.0
US,1985,4554145,1,1.0,0.0
US,1985,4545926,1,1.0,0.0
US,1985,4543320,1,1.0,0.0
US,1985,4510484,1,1.0,0.0
US,1985,4522048,1,1.0,0.0
US,1985,4503253,1,1.0,0.0
US,1985,4506746,1,1.0,0.0
US,1985,4524099,1,1.0,0.0
US,1985,4505244,1,1.0,0.0
US,1985,4535703,1,1.0,0.0
US,1985,4490951,1,1.0,0.0
US,1985,4542225,1,1.0,0.0
US,1985,4519087,1,1.0,0.0
US,1985,4534028,1,1.0,0.0
US,1985,4524227,1,1.0,0.0
US,1985,4502903,1,1.0,0.0
US,1985,4495146,1,1.0,0.0
US,1985,4507551,1,1.0,0.0
US,1985,4518651,1,1.0,0.0
US,1985,4544919,1,1.0,0.0
US,1985,4512764,1,1.0,0.0
US,1985,4495445,1,1.0,0.0
US,1985,4551400,1,1.0,0.0
US,1985,4539590,1,1.0,0.0
US,1985,4557624,1,1.0,0.0
US,1985,4507119,1,1.0,0.0
US,1985,4508577,1,1.0,0.0
US,1985,4496355,1,1.0,0.0
US,1985,4492258,1,1.0,0.0
US,1985,4512841,1,1.0,0.0
US,1985,4537016,1,1.0,0.0
US,1985,4558558,1,1.0,0.0
US,1985,4503864,1,1.0,0.0
US,1985,4551373,1,1.0,0.0
US,1985,4554347,1,1.0,0.0
US,1985,4533170,1,1.0,0.0
US,1985,4529371,1,1.0,0.0
US,1985,4509855,1,1.0,0.0
US,1985,4511325,1,1.0,0.0
US,1985,4531936,1,1.0,0.0
US,1985,4560375,1,1.0,0.0
US,1985,4512765,1,1.0,0.0
US,1985,4516152,1,1.0,0.0
US,1985,4538807,1,1.0,0.0
US,1985,4554649,1,1.0,0.0
US,1985,4511195,1,1.0,0.0
US,1985,4537829,1,1.0,0.0
US,1986,4575030,1,1.0,0.0
US,1986,4630881,1,1.0,0.0
US,1986,4569347,1,1.0,0.0
US,1986,4572290,1,1.0,0.0
US,1986,4621351,1,1.0,0.0
US,1986,4594290,1,1.0,0.0
US,1986,4571319,1,1.0,0.0
US,1986,4569701,1,1.0,0.0
US,1986,4613570,1,1.0,0.0
US,1986,4602845,1,1.0,0.0
US,1986,4574250,1,1.0,0.0
US,1986,4583377,1,1.0,0.0
US,1986,4601305,1,1.0,0.0
US,1986,4592294,1,1.0,0.0
US,1986,4587213,1,1.0,0.0
US,1986,4582576,1,1.0,0.0
US,1986,4582214,1,1.0,0.0
US,1986,4601171,1,1.0,0.0
US,1986,4601064,1,1.0,0.0
US,1986,4626566,1,1.0,0.0
US,1986,4623333,1,1.0,0.0
US,1986,4572167,1,1.0,0.0
US,1986,4571039,1,1.0,0.0
US,1986,4630064,1,1.0,0.0
US,1986,4597244,1,1.0,0.0
US,1986,4575545,1,1.0,0.0
US,1986,4603643,1,1.0,0.0
US,1986,4624246,1,1.0,0.0
US,1986,4572062,1,1.0,0.0
US,1986,4578551,1,1.0,0.0
US,1986,4610045,1,1.0,0.0
US,1986,4614071,1,1.0,0.0
US,1986,4607412,1,1.0,0.0
US,1986,4607675,1,1.0,0.0
US,1986,4613934,1,1.0,0.0
US,1986,4578079,1,1.0,0.0
US,1986,4599723,1,1.0,0.0
US,1986,4611847,1,1.0,0.0
US,1986,4565317,1,1.0,0.0
US,1986,4627322,1,1.0,0.0
US,1986,4607365,1,1.0,0.0
US,1986,4631408,1,1.0,0.0
US,1986,4564014,1,1.0,0.0
US,1986,4568209,1,1.0,0.0
US,1986,4585449,1,1.0,0.0
US,1986,4612618,1,1.0,0.0
US,1986,4620908,1,1.0,0.0
US,1986,4592136,1,1.0,0.0
US,1986,4583048,1,1.0,0.0
US,1986,4567042,1,1.0,0.0
US,1986,4627853,1,1.0,0.0
US,1986,4619412,1,1.0,0.0
US,1986,4625726,1,1.0,0.0
US,1986,4601364,1,1.0,0.0
US,1986,4592252,1,1.0,0.0
US,1986,4590471,1,1.0,0.0
US,1986,4627849,1,1.0,0.0
US,1986,4582879,1,1.0,0.0
US,1986,4595953,1,1.0,0.0
US,1986,4605963,1,1.0,0.0
US,1986,4573183,1,1.0,0.0
US,1986,4583320,1,1.0,0.0
US,1986,4626022,1,1.0,0.0
US,1986,4632470,1,1.0,0.0
US,1986,4586870,1,1.0,0.0
US,1986,4583553,1,1.0,0.0
US,1986,4618447,1,1.0,0.0
US,1986,4609445,1,1.0,0.0
US,1986,4631435,1,1.0,0.0
US,1986,4581223,1,1.0,0.0
US,1986,4620278,1,1.0,0.0
US,1986,4571872,1,1.0,0.0
US,1986,4625240,1,1.0,0.0
US,1986,4611930,1,1.0,0.0
US,1986,4621678,1,1.0,0.0
US,1986,4610414,1,1.0,0.0
US,1986,4562982,1,1.0,0.0
US,1986,4578554,1,1.0,0.0
US,1986,4630304,1,1.0,0.0
US,1986,4584821,1,1.0,0.0
US,1986,4595713,1,1.0,0.0
US,1986,4582619,1,1.0,0.0
US,1986,4604290,1,1.0,0.0
US,1986,4584299,1,1.0,0.0
US,1986,4611200,1,1.0,0.0
US,1986,4616052,1,1.0,0.0
US,1986,4631588,1,1.0,0.0
US,1986,4622481,1,1.0,0.0
US,1986,4568581,1,1.0,0.0
US,1986,4573578,1,1.0,0.0
US,1986,4593302,1,1.0,0.0
US,1986,4577631,1,1.0,0.0
US,1986,4567378,1,1.0,0.0
US,1986,4584995,1,1.0,0.0
US,1986,4590884,1,1.0,0.0
US,1986,4613328,1,1.0,0.0
US,1986,4627977,1,1.0,0.0
US,1986,4602174,1,1.0,0.0
US,1986,4563434,1,1.0,0.0
US,1986,4623820,1,1.0,0.0
US,1986,4596258,1,1.0,0.0
US,1986,4602573,1,1.0,0.0
US,1986,4613209,1,1.0,0.0
US,1986,4569231,1,1.0,0.0
US,1986,4614442,1,1.0,0.0
US,1986,4578761,1,1.0,0.0
US,1986,4613886,1,1.0,0.0
US,1986,4581679,1,1.0,0.0
US,1986,4581483,1,1.0,0.0
US,1986,4601859,1,1.0,0.0
US,1986,4614082,1,1.0,0.0
US,1986,4588468,1,1.0,0.0
US,1986,4595557,1,1.0,0.0
US,1986,4603808,1,1.0,0.0
US,1986,4585300,1,1.0,0.0
US,1986,4613535,1,1.0,0.0
US,1986,4612962,1,1.0,0.0
US,1986,4599256,1,1.0,0.0
US,1986,4589879,1,1.0,0.0
US,1986,4619839,1,1.0,0.0
US,1986,4623809,1,1.0,0.0
US,1986,4569937,1,1.0,0.0
US,1986,4598770,1,1.0,0.0
US,1986,4613498,1,1.0,0.0
US,1986,4576729,1,1.0,0.0
US,1986,4626785,1,1.0,0.0
US,1986,4574090,1,1.0,0.0
US,1986,4612724,1,1.0,0.0
US,1986,4618986,1,1.0,0.0
US,1986,4612218,1,1.0,0.0
US,1986,4568019,1,1.0,0.0
US,1986,4595794,1,1.0,0.0
US,1986,4630201,1,1.0,0.0
US,1986,4605941,1,1.0,0.0
US,1986,4570646,1,1.0,0.0
US,1986,4599747,1,1.0,0.0
US,1986,4602218,1,1.0,0.0
US,1986,4624877,1,1.0,0.0
US,1986,4610684,1,1.0,0.0
US,1986,4611485,1,1.0,0.0
US,1986,4608622,1,1.0,0.0
US,1987,4644249,1,1.0,0.0
US,1987,4669044,1,1.0,0.0
US,1987,4690915,1,1.0,0.0
US,1987,4707961,1,1.0,0.0
US,1987,4695949,1,1.0,0.0
US,1987,4663766,1,1.0,0.0
US,1987,4699365,1,1.0,0.0
US,1987,4674066,1,1.0,0.0
US,1987,4645295,1,1.0,0.0
US,1987,4643713,1,1.0,0.0
US,1987,4668406,1,1.0,0.0
US,1987,4692080,1,1.0,0.0
US,1987,4688260,1,1.0,0.0
US,1987,4667290,1,1.0,0.0
US,1987,4652982,1,1.0,0.0
US,1987,4674031,1,1.0,0.0
US,1987,4670006,1,1.0,0.0
US,1987,4656360,1,1.0,0.0
US,1987,4643199,1,1.0,0.0
US,1987,4670571,1,1.0,0.0
US,1987,4702264,1,1.0,0.0
US,1987,4691740,1,1.0,0.0
US,1987,4690140,1,1.0,0.0
US,1987,4704934,1,1.0,0.0
US,1987,4700465,1,1.0,0.0
US,1987,4696470,1,1.0,0.0
US,1987,4639255,1,1.0,0.0
US,1987,4649526,1,1.0,0.0
US,1987,4711025,1,1.0,0.0
US,1987,4686242,1,1.0,0.0
US,1987,4642767,1,1.0,0.0
US,1987,4708422,1,1.0,0.0
US,1987,4689742,1,1.0,0.0
US,1987,4659069,1,1.0,0.0
US,1987,4713420,1,1.0,0.0
US,1987,4698836,1,1.0,0.0
US,1987,4716003,1,1.0,0.0
US,1987,4695884,1,1.0,0.0
US,1987,4699282,1,1.0,0.0
US,1987,4684547,1,1.0,0.0
US,1987,4659330,1,1.0,0.0
US,1987,4706910,1,1.0,0.0
US,1987,4633957,1,1.0,0.0
US,1987,4711748,1,1.0,0.0
US,1987,4690256,1,1.0,0.0
US,1987,4713165,1,1.0,0.0
US,1987,4639926,1,1.0,0.0
US,1987,4710490,1,1.0,0.0
US,1987,4668638,1,1.0,0.0
US,1987,4638462,1,1.0,0.0
US,1987,4636540,1,1.0,0.0
US,1987,4679257,1,1.0,0.0
US,1987,4688642,1,1.0,0.0
US,1987,4645279,1,1.0,0.0
US,1987,4704319,1,1.0,0.0
US,1987,4669453,1,1.0,0.0
US,1987,4705332,1,1.0,0.0
US,1987,4636015,1,1.0,0.0
US,1987,4676416,1,1.0,0.0
US,1987,4701703,1,1.0,0.0
US,1987,4685055,1,1.0,0.0
US,1987,4685636,1,1.0,0.0
US,1987,4676896,1,1.0,0.0
US,1987,4676305,1,1.0,0.0
US,1987,4705041,1,1.0,0.0
US,1987,4670178,1,1.0,0.0
US,1987,4675531,1,1.0,0.0
US,1987,4677528,1,1.0,0.0
US,1987,4684552,1,1.0,0.0
US,1987,4693716,1,1.0,0.0
US,1987,4664035,1,1.0,0.0
US,1987,4653224,1,1.0,0.0
US,1987,4699616,1,1.0,0.0
US,1987,4644566,1,1.0,0.0
US,1987,4662540,1,1.0,0.0
US,1987,4714121,1,1.0,0.0
US,1987,4650500,1,1.0,0.0
US,1987,4703975,1,1.0,0.0
US,1987,4652992,1,1.0,0.0
US,1987,4668489,1,1.0,0.0
US,1987,4657692,1,1.0,0.0
US,1987,4643879,1,1.0,0.0
US,1987,4645542,1,1.0,0.0
US,1987,4684534,1,1.0,0.0
US,1987,4674412,1,1.0,0.0
US,1987,4695979,1,1.0,0.0
US,1987,4708861,1,1.0,0.0
US,1987,4677677,1,1.0,0.0
US,1987,4638931,1,1.0,0.0
US,1987,4683989,1,1.0,0.0
US,1987,4696533,1,1.0,0.0
US,1987,4690684,1,1.0,0.0
US,1987,4697039,1,1.0,0.0
US,1987,4707337,1,1.0,0.0
US,1987,4649848,1,1.0,0.0
US,1987,4674851,1,1.0,0.0
US,1987,4682957,1,1.0,0.0
US,1987,4669057,1,1.0,0.0
US,1987,4716024,1,1.0,0.0
US,1987,4676279,1,1.0,0.0
US,1987,4707829,1,1.0,0.0
US,1987,4678288,1,1.0,0.0
US,1987,4669573,1,1.0,0.0
US,1987,4699842,1,1.0,0.0
US,1987,4661662,1,1.0,0.0
US,1987,4649338,1,1.0,0.0
US,1987,4636822,1,1.0,0.0
US,1987,4634000,1,1.0,0.0
US,1987,4654859,1,1.0,0.0
US,1987,4701178,1,1.0,0.0
US,1987,4662856,1,1.0,0.0
US,1987,4672040,1,1.0,0.0
US,1987,4668270,1,1.0,0.0
US,1987,4673465,1,1.0,0.0
US,1987,4664688,1,1.0,0.0
US,1987,4690363,1,1.0,0.0
US,1987,4640569,1,1.0,0.0
US,1987,4661453,1,1.0,0.0
US,1987,4643313,1,1.0,0.0
US,1987,4648506,1,1.0,0.0
US,1987,4667263,1,1.0,0.0
US,1987,4671877,1,1.0,0.0
US,1987,4650886,1,1.0,0.0
US,1987,4706829,1,1.0,0.0
US,1987,4696583,1,1.0,0.0
US,1987,4696047,1,1.0,0.0
US,1987,4658320,1,1.0,0.0
US,1987,4695026,1,1.0,0.0
US,1987,4683506,1,1.0,0.0
US,1987,4654818,1,1.0,0.0
US,1987,4691819,1,1.0,0.0
US,1987,4679126,1,1.0,0.0
US,1987,4636741,1,1.0,0.0
US,1987,4640165,1,1.0,0.0
US,1987,4675016,1,1.0,0.0
US,1987,4653582,1,1.0,0.0
US,1987,4705066,1,1.0,0.0
US,1987,4662742,1,1.0,0.0
US,1987,4647966,1,1.0,0.0
US,1987,4688539,1,1.0,0.0
US,1987,4697573,1,1.0,0.0
US,1987,4688538,1,1.0,0.0
US,1987,4681897,1,1.0,0.0
US,1987,4634551,1,1.0,0.0
US,1987,4681399,1,1.0,0.0
US,1987,4689815,1,1.0,0.0
US,1987,4677137,1,1.0,0.0
US,1987,4675726,1,1.0,0.0
US,1987,4674870,1,1.0,0.0
US,1987,4673074,1,1.0,0.0
US,1987,4670668,1,1.0,0.0
US,1987,4685005,1,1.0,0.0
US,1987,4684497,1,1.0,0.0
US,1987,4690894,1,1.0,0.0
US,1987,4702736,1,1.0,0.0
US,1987,4707374,1,1.0,0.0
US,1987,4708255,1,1.0,0.0
US,1987,4650416,1,1.0,0.0
US,1987,4697870,1,1.0,0.0
US,1987,4655524,1,1.0,0.0
US,1987,4646521,1,1.0,0.0
US,1987,4709366,1,1.0,0.0
US,1987,4636934,1,1.0,0.0
US,1987,4667286,1,1.0,0.0
US,1987,4713286,1,1.0,0.0
US,1987,4710441,1,1.0,0.0
US,1987,4668412,1,1.0,0.0
US,1987,4674511,1,1.0,0.0
US,1987,4665431,1,1.0,0.0
US,1987,4637978,1,1.0,0.0
US,1987,4698767,1,1.0,0.0
US,1987,4715208,1,1.0,0.0
US,1987,4681756,1,1.0,0.0
US,1987,4664969,1,1.0,0.0
US,1987,4665191,1,1.0,0.0
US,1987,4700921,1,1.0,0.0
US,1987,4702879,1,1.0,0.0
US,1987,4649697,1,1.0,0.0
US,1987,4641438,1,1.0,0.0
US,1987,4700708,1,1.0,0.0
US,1987,4682125,1,1.0,0.0
US,1987,4701166,1,1.0,0.0
US,1988,4744859,1,1.0,0.0
US,1988,4737976,1,1.0,0.0
US,1988,4794635,1,1.0,0.0
US,1988,4750817,1,1.0,0.0
US,1988,4733118,1,1.0,0.0
US,1988,4728586,1,1.0,0.0
US,1988,4720142,1,1.0,0.0
US,1988,4735087,1,1.0,0.0
US,1988,4739414,1,1.0,0.0
US,1988,4772691,1,1.0,0.0
US,1988,4774202,1,1.0,0.0
US,1988,4721506,1,1.0,0.0
US,1988,4787823,1,1.0,0.0
US,1988,4781785,1,1.0,0.0
US,1988,4747835,1,1.0,0.0
US,1988,4722287,1,1.0,0.0
US,1988,4780917,1,1.0,0.0
US,1988,4739751,1,1.0,0.0
US,1988,4719191,1,1.0,0.0
US,1988,4752332,1,1.0,0.0
US,1988,4754924,1,1.0,0.0
US,1988,4726144,1,1.0,0.0
US,1988,4780447,1,1.0,0.0
US,1988,4766260,1,1.0,0.0
US,1988,4793350,1,1.0,0.0
US,1988,4789147,1,1.0,0.0
US,1988,4733665,1,1.0,0.0
US,1988,4723108,1,1.0,0.0
US,1988,4777826,1,1.0,0.0
US,1988,4774649,1,1.0,0.0
US,1988,4743208,1,1.0,0.0
US,1988,4789108,1,1.0,0.0
US,1988,4741043,1,1.0,0.0
US,1988,4731014,1,1.0,0.0
US,1988,4721552,1,1.0,0.0
US,1988,4772442,1,1.0,0.0
US,1988,4762638,1,1.0,0.0
US,1988,4757533,1,1.0,0.0
US,1988,4778561,1,1.0,0.0
US,1988,4766430,1,1.0,0.0
US,1988,4736190,1,1.0,0.0
US,1988,4794414,1,1.0,0.0
US,1988,4780021,1,1.0,0.0
US,1988,4784445,1,1.0,0.0
US,1988,4760396,1,1.0,0.0
US,1988,4745015,1,1.0,0.0
US,1988,4775978,1,1.0,0.0
US,1988,4772245,1,1.0,0.0
US,1988,4719627,1,1.0,0.0
US,1988,4732518,1,1.0,0.0
US,1988,4773083,1,1.0,0.0
US,1988,4758836,1,1.0,0.0
US,1988,4781374,1,1.0,0.0
US,1988,4727488,1,1.0,0.0
US,1988,4744980,1,1.0,0.0
US,1988,4787463,1,1.0,0.0
US,1988,4785394,1,1.0,0.0
US,1988,4752383,1,1.0,0.0
US,1988,4755411,1,1.0,0.0
US,1988,4728348,1,1.0,0.0
US,1988,4763669,1,1.0,0.0
US,1988,4786608,1,1.0,0.0
US,1988,4741992,1,1.0,0.0
US,1988,4791572,1,1.0,0.0
US,1988,4759378,1,1.0,0.0
US,1988,4741843,1,1.0,0.0
US,1988,4743777,1,1.0,0.0
US,1988,4787467,1,1.0,0.0
US,1988,4789245,1,1.0,0.0
US,1988,4770803,1,1.0,0.0
US,1988,4723544,1,1.0,0.0
US,1988,4770114,1,1.0,0.0
US,1988,4738713,1,1.0,0.0
US,1988,4792903,1,1.0,0.0
US,1988,4745126,1,1.0,0.0
US,1988,4750349,1,1.0,0.0
US,1988,4767734,1,1.0,0.0
US,1988,4755301,1,1.0,0.0
US,1988,4767293,1,1.0,0.0
US,1988,4722877,1,1.0,0.0
US,1988,4790642,1,1.0,0.0
US,1988,4721832,1,1.0,0.0
US,1988,4752223,1,1.0,0.0
US,1988,4751648,1,1.0,0.0
US,1988,4743647,1,1.0,0.0
US,1988,4739865,1,1.0,0.0
US,1988,4771573,1,1.0,0.0
US,1988,4741318,1,1.0,0.0
US,1988,4742488,1,1.0,0.0
US,1988,4748846,1,1.0,0.0
US,1988,4725030,1,1.0,0.0
US,1988,4769221,1,1.0,0.0
US,1988,4739047,1,1.0,0.0
US,1988,4750175,1,1.0,0.0
US,1988,4733661,1,1.0,0.0
US,1988,4758493,1,1.0,0.0
US,1988,4720146,1,1.0,0.0
US,1988,4756766,1,1.0,0.0
US,1988,4772325,1,1.0,0.0
US,1988,4760101,1,1.0,0.0
US,1988,4743229,1,1.0,0.0
US,1988,4727806,1,1.0,0.0
US,1988,4738740,1,1.0,0.0
US,1988,4750177,1,1.0,0.0
US,1988,4719211,1,1.0,0.0
US,1988,4728346,1,1.0,0.0
US,1988,4760646,1,1.0,0.0
US,1988,4728168,1,1.0,0.0
US,1988,4757884,1,1.0,0.0
US,1988,4721541,1,1.0,0.0
US,1988,4741550,1,1.0,0.0
US,1988,4736970,1,1.0,0.0
US,1988,4718167,1,1.0,0.0
US,1988,4763356,1,1.0,0.0
US,1988,4717661,1,1.0,0.0
US,1988,4792038,1,1.0,0.0
US,1988,4758635,1,1.0,0.0
US,1988,4740256,1,1.0,0.0
US,1988,4769022,1,1.0,0.0
US,1988,4752513,1,1.0,0.0
US,1988,4719548,1,1.0,0.0
US,1988,4783575,1,1.0,0.0
US,1988,4739257,1,1.0,0.0
US,1988,4779106,1,1.0,0.0
US,1988,4786946,1,1.0,0.0
US,1988,4717268,1,1.0,0.0
US,1988,4791934,1,1.0,0.0
US,1988,4779635,1,1.0,0.0
US,1988,4767198,1,1.0,0.0
US,1988,4754750,1,1.0,0.0
US,1988,4758962,1,1.0,0.0
US,1988,4757463,1,1.0,0.0
US,1988,4768507,1,1.0,0.0
US,1988,4724554,1,1.0,0.0
US,1988,4725144,1,1.0,0.0
US,1988,4788920,1,1.0,0.0
US,1988,4773874,1,1.0,0.0
US,1988,4719598,1,1.0,0.0
US,1988,4735202,1,1.0,0.0
US,1988,4758072,1,1.0,0.0
US,1988,4748626,1,1.0,0.0
US,1988,4779922,1,1.0,0.0
US,1988,4755872,1,1.0,0.0
US,1988,4766295,1,1.0,0.0
US,1988,4736407,1,1.0,0.0
US,1988,4735816,1,1.0,0.0
US,1988,4748902,1,1.0,0.0
US,1988,4719550,1,1.0,0.0
US,1988,4733819,1,1.0,0.0
US,1988,4792178,1,1.0,0.0
US,1988,4775165,1,1.0,0.0
US,1988,4741964,1,1.0,0.0
US,1988,4723967,1,1.0,0.0
US,1988,4731563,1,1.0,0.0
US,1988,4772924,1,1.0,0.0
US,1988,4767427,1,1.0,0.0
US,1988,4735906,1,1.0,0.0
US,1988,4736364,1,1.0,0.0
US,1988,4784973,1,1.0,0.0
US,1989,4825206,2,1.0106382978723405,0.9893617021276595
US,1989,4874561,2,1.0106382978723405,0.9893617021276595
US,1990,4966597,2,1.0122699386503067,0.9877300613496933
US,1990,4904240,2,1.0122699386503067,0.9877300613496933
US,1991,5013929,2,1.0056179775280898,0.9943820224719102
US,1992,5155806,2,1.00625,0.9937499999999999
US,1993,5214735,1,1.0,0.0
US,1993,5225964,1,1.0,0.0
US,1993,5234437,1,1.0,0.0
US,1993,5264145,1,1.0,0.0
US,1993,5198705,1,1.0,0.0
US,1993,5264618,1,1.0,0.0
US,1993,5208785,1,1.0,0.0
US,1993,5247601,1,1.0,0.0
US,1993,5249218,1,1.0,0.0
US,1993,5234767,1,1.0,0.0
US,1993,5188116,1,1.0,0.0
US,1993,5176607,1,1.0,0.0
US,1993,5185628,1,1.0,0.0
US,1993,5177200,1,1.0,0.0
US,1993,5204517,1,1.0,0.0
US,1993,5233461,1,1.0,0.0
US,1993,5205359,1,1.0,0.0
US,1993,5186519,1,1.0,0.0
US,1993,5262573,1,1.0,0.0
US,1993,5269777,1,1.0,0.0
US,1993,5185871,1,1.0,0.0
US,1993,5263526,1,1.0,0.0
US,1993,5241682,1,1.0,0.0
US,1993,5219526,1,1.0,0.0
US,1993,5216747,1,1.0,0.0
US,1993,5233124,1,1.0,0.0
US,1993,5251809,1,1.0,0.0
US,1993,5250539,1,1.0,0.0
US,1993,5257201,1,1.0,0.0
US,1993,5219952,1,1.0,0.0
US,1993,5203624,1,1.0,0.0
US,1993,5197972,1,1.0,0.0
US,1993,5266107,1,1.0,0.0
US,1993,5228073,1,1.0,0.0
US,1993,5260050,1,1.0,0.0
US,1993,5183095,1,1.0,0.0
US,1993,5274215,1,1.0,0.0
US,1993,5222480,1,1.0,0.0
US,1993,5233540,1,1.0,0.0
US,1993,5228108,1,1.0,0.0
US,1993,5209347,1,1.0,0.0
US,1993,5245815,1,1.0,0.0
US,1993,5270831,1,1.0,0.0
US,1993,5206165,1,1.0,0.0
US,1993,5195884,1,1.0,0.0
US,1993,5258028,1,1.0,0.0
US,1993,5252951,1,1.0,0.0
US,1993,5262860,1,1.0,0.0
US,1993,5230986,1,1.0,0.0
US,1993,5224049,1,1.0,0.0
US,1993,5182665,1,1.0,0.0
US,1993,5234993,1,1.0,0.0
US,1993,5218895,1,1.0,0.0
US,1993,5251147,1,1.0,0.0
US,1993,5242378,1,1.0,0.0
US,1993,5241308,1,1.0,0.0
US,1993,5223993,1,1.0,0.0
US,1993,5211658,1,1.0,0.0
US,1993,5247660,1,1.0,0.0
US,1993,5261906,1,1.0,0.0
US,1993,5202283,1,1.0,0.0
US,1993,5244712,1,1.0,0.0
US,1993,5179638,1,1.0,0.0
US,1993,5195465,1,1.0,0.0
US,1993,5203010,1,1.0,0.0
US,1993,5201448,1,1.0,0.0
US,1993,5247575,1,1.0,0.0
US,1993,5224070,1,1.0,0.0
US,1993,5231606,1,1.0,0.0
US,1993,5229016,1,1.0,0.0
US,1993,5215151,1,1.0,0.0
US,1993,5214409,1,1.0,0.0
US,1993,5177800,1,1.0,0.0
US,1993,5260345,1,1.0,0.0
US,1993,5236434,1,1.0,0.0
US,1993,5176924,1,1.0,0.0
US,1993,5187676,1,1.0,0.0
US,1993,5200077,1,1.0,0.0
US,1993,5178420,1,1.0,0.0
US,1993,5269005,1,1.0,0.0
US,1993,5267993,1,1.0,0.0
US,1993,5226112,1,1.0,0.0
US,1993,5212223,1,1.0,0.0
US,1993,5204734,1,1.0,0.0
US,1993,5199792,1,1.0,0.0
US,1993,5204135,1,1.0,0.0
US,1993,5265235,1,1.0,0.0
US,1993,5195969,1,1.0,0.0
US,1993,5227189,1,1.0,0.0
US,1993,5185868,1,1.0,0.0
US,1993,5265417,1,1.0,0.0
US,1993,5186827,1,1.0,0.0
US,1993,5229871,1,1.0,0.0
US,1993,5221025,1,1.0,0.0
US,1993,5261583,1,1.0,0.0
US,1993,5264464,1,1.0,0.0
US,1993,5180051,1,1.0,0.0
US,1993,5211467,1,1.0,0.0
US,1993,5207178,1,1.0,0.0
US,1993,5229687,1,1.0,0.0
US,1993,5211744,1,1.0,0.0
US,1993,5246881,1,1.0,0.0
US,1993,5178134,1,1.0,0.0
US,1993,5206075,1,1.0,0.0
US,1993,5188555,1,1.0,0.0
US,1993,5240417,1,1.0,0.0
US,1993,5205288,1,1.0,0.0
US,1993,5196160,1,1.0,0.0
US,1993,5183291,1,1.0,0.0
US,1993,5228459,1,1.0,0.0
US,1993,5193936,1,1.0,0.0
US,1993,5233174,1,1.0,0.0
US,1993,5254854,1,1.0,0.0
US,1993,5207260,1,1.0,0.0
US,1993,5176248,1,1.0,0.0
US,1993,5190116,1,1.0,0.0
US,1993,5184629,1,1.0,0.0
US,1993,5236430,1,1.0,0.0
